hora,tipo,nivel,vehiculo_id,vehiculo_tipo,espacios_libres,tiempo_espera_s,tiempo_estacion_s,mensaje
18:20:56,sistema,info,,,,,,📋 Gestor de métricas iniciado
18:20:57,sistema,info,,,6,,,✅ Simulador iniciado
18:20:58,vehiculo_nuevo,info,1,Normal,6,,,🚘 V001 [Normal] → En camino creado
18:20:59,espera,warning,1,Normal,6,,,⏳ V001 esperando cupo...
18:20:59,ingreso,success,1,Normal,5,,,✅ V001 ingresó → Espacio #1 | Espera: 0.0s
18:21:01,vehiculo_nuevo,info,2,Normal,5,,,🚘 V002 [Normal] → En camino creado
18:21:03,salida,info,1,Normal,6,,3.39,V001 salio | Estacionado: 3.39s
18:21:04,espera,warning,2,Normal,6,,,⏳ V002 esperando cupo...
18:21:05,ingreso,success,2,Normal,5,,,✅ V002 ingresó → Espacio #1 | Espera: 0.0s
18:21:07,vehiculo_nuevo,info,3,Discapacidad,5,,,🚘 V003 [Discapacidad] → En camino creado
18:21:07,espera,warning,3,Discapacidad,5,,,⏳ V003 esperando cupo...
18:21:07,ingreso,success,3,Discapacidad,4,,,✅ V003 ingresó → Espacio #2 | Espera: 0.0s
18:21:09,vehiculo_nuevo,info,4,Normal,4,,,🚘 V004 [Normal] → En camino creado
18:21:10,salida,info,2,Normal,5,,5.44,V002 salio | Estacionado: 5.44s
18:21:11,salida,info,3,Discapacidad,6,,4.11,V003 salio | Estacionado: 4.11s
18:21:11,espera,warning,4,Normal,6,,,⏳ V004 esperando cupo...
18:21:12,ingreso,success,4,Normal,5,,,✅ V004 ingresó → Espacio #1 | Espera: 0.0s
18:21:13,vehiculo_nuevo,info,5,Normal,5,,,🚘 V005 [Normal] → En camino creado
18:21:15,espera,warning,5,Normal,5,,,⏳ V005 esperando cupo...
18:21:15,ingreso,success,5,Normal,4,,,✅ V005 ingresó → Espacio #2 | Espera: 0.0s
18:21:16,salida,info,4,Normal,5,,4.53,V004 salio | Estacionado: 4.53s
18:21:17,vehiculo_nuevo,info,6,Normal,5,,,🚘 V006 [Normal] → En camino creado
18:21:18,espera,warning,6,Normal,5,,,⏳ V006 esperando cupo...
18:21:19,ingreso,success,6,Normal,4,,,✅ V006 ingresó → Espacio #1 | Espera: 0.0s
18:21:20,salida,info,5,Normal,5,,5.25,V005 salio | Estacionado: 5.25s
18:21:21,vehiculo_nuevo,info,7,Normal,5,,,🚘 V007 [Normal] → En camino creado
18:21:22,espera,warning,7,Normal,5,,,⏳ V007 esperando cupo...
18:21:22,ingreso,success,7,Normal,4,,,✅ V007 ingresó → Espacio #2 | Espera: 0.0s
18:21:23,vehiculo_nuevo,info,8,Normal,4,,,🚘 V008 [Normal] → En camino creado
18:21:24,salida,info,6,Normal,5,,4.97,V006 salio | Estacionado: 4.97s
18:21:25,espera,warning,8,Normal,5,,,⏳ V008 esperando cupo...
18:21:26,ingreso,success,8,Normal,4,,,✅ V008 ingresó → Espacio #1 | Espera: 0.0s
18:21:27,vehiculo_nuevo,info,9,Discapacidad,4,,,🚘 V009 [Discapacidad] → En camino creado
18:21:28,salida,info,7,Normal,5,,6.03,V007 salio | Estacionado: 6.03s
18:21:28,espera,warning,9,Discapacidad,5,,,⏳ V009 esperando cupo...
18:21:29,ingreso,success,9,Discapacidad,4,,,✅ V009 ingresó → Espacio #2 | Espera: 0.0s
18:21:29,salida,info,8,Normal,5,,2.78,V008 salio | Estacionado: 2.78s
18:21:30,vehiculo_nuevo,info,10,Normal,5,,,🚘 V010 [Normal] → En camino creado
18:21:30,salida,info,9,Discapacidad,6,,2.46,V009 salio | Estacionado: 2.46s
18:21:33,vehiculo_nuevo,info,11,Normal,6,,,🚘 V011 [Normal] → En camino creado
18:21:33,espera,warning,10,Normal,6,,,⏳ V010 esperando cupo...
18:21:34,ingreso,success,10,Normal,5,,,✅ V010 ingresó → Espacio #1 | Espera: 0.0s
18:21:36,espera,warning,11,Normal,5,,,⏳ V011 esperando cupo...
18:21:37,ingreso,success,11,Normal,4,,,✅ V011 ingresó → Espacio #2 | Espera: 0.0s
18:21:38,vehiculo_nuevo,info,12,Discapacidad,4,,,🚘 V012 [Discapacidad] → En camino creado
18:21:40,salida,info,10,Normal,5,,5.66,V010 salio | Estacionado: 5.66s
18:21:40,espera,warning,12,Discapacidad,5,,,⏳ V012 esperando cupo...
18:21:40,ingreso,success,12,Discapacidad,4,,,✅ V012 ingresó → Espacio #1 | Espera: 0.0s
18:21:41,salida,info,11,Normal,5,,4.71,V011 salio | Estacionado: 4.71s
18:21:42,vehiculo_nuevo,info,13,Normal,5,,,🚘 V013 [Normal] → En camino creado
18:21:44,vehiculo_nuevo,info,14,Discapacidad,5,,,🚘 V014 [Discapacidad] → En camino creado
18:21:44,salida,info,12,Discapacidad,6,,4.76,V012 salio | Estacionado: 4.76s
18:21:45,espera,warning,13,Normal,6,,,⏳ V013 esperando cupo...
18:21:45,ingreso,success,13,Normal,5,,,✅ V013 ingresó → Espacio #1 | Espera: 0.0s
18:21:46,espera,warning,14,Discapacidad,5,,,⏳ V014 esperando cupo...
18:21:46,ingreso,success,14,Discapacidad,4,,,✅ V014 ingresó → Espacio #2 | Espera: 0.0s
18:21:48,salida,info,14,Discapacidad,5,,2.25,V014 salio | Estacionado: 2.25s
18:21:48,vehiculo_nuevo,info,15,Normal,5,,,🚘 V015 [Normal] → En camino creado
18:21:49,espera,warning,15,Normal,5,,,⏳ V015 esperando cupo...
18:21:50,ingreso,success,15,Normal,4,,,✅ V015 ingresó → Espacio #2 | Espera: 0.0s
18:21:50,salida,info,13,Normal,5,,5.55,V013 salio | Estacionado: 5.55s
18:21:51,vehiculo_nuevo,info,16,Normal,5,,,🚘 V016 [Normal] → En camino creado
18:21:52,salida,info,15,Normal,6,,2.4,V015 salio | Estacionado: 2.4s
18:21:52,espera,warning,16,Normal,6,,,⏳ V016 esperando cupo...
18:21:52,ingreso,success,16,Normal,5,,,✅ V016 ingresó → Espacio #1 | Espera: 0.0s
18:21:55,vehiculo_nuevo,info,17,Normal,5,,,🚘 V017 [Normal] → En camino creado
18:21:55,salida,info,16,Normal,6,,3.42,V016 salio | Estacionado: 3.42s
18:21:57,espera,warning,17,Normal,6,,,⏳ V017 esperando cupo...
18:21:57,ingreso,success,17,Normal,5,,,✅ V017 ingresó → Espacio #1 | Espera: 0.0s
18:21:59,vehiculo_nuevo,info,18,Normal,5,,,🚘 V018 [Normal] → En camino creado
18:22:01,salida,info,17,Normal,6,,3.85,V017 salio | Estacionado: 3.85s
18:22:01,espera,warning,18,Normal,6,,,⏳ V018 esperando cupo...
18:22:01,ingreso,success,18,Normal,5,,,✅ V018 ingresó → Espacio #1 | Espera: 0.0s
18:22:04,vehiculo_nuevo,info,19,Normal,5,,,🚘 V019 [Normal] → En camino creado
18:22:07,espera,warning,19,Normal,5,,,⏳ V019 esperando cupo...
18:22:08,ingreso,success,19,Normal,4,,,✅ V019 ingresó → Espacio #2 | Espera: 0.0s
18:22:08,salida,info,18,Normal,5,,6.68,V018 salio | Estacionado: 6.68s
18:22:09,vehiculo_nuevo,info,20,Normal,5,,,🚘 V020 [Normal] → En camino creado
18:22:10,salida,info,19,Normal,6,,2.86,V019 salio | Estacionado: 2.86s
18:22:11,espera,warning,20,Normal,6,,,⏳ V020 esperando cupo...
18:22:11,ingreso,success,20,Normal,5,,,✅ V020 ingresó → Espacio #1 | Espera: 0.0s
18:22:12,vehiculo_nuevo,info,21,Discapacidad,5,,,🚘 V021 [Discapacidad] → En camino creado
18:22:13,espera,warning,21,Discapacidad,5,,,⏳ V021 esperando cupo...
18:22:14,ingreso,success,21,Discapacidad,4,,,✅ V021 ingresó → Espacio #2 | Espera: 0.0s
18:22:15,salida,info,20,Normal,5,,3.91,V020 salio | Estacionado: 3.91s
18:22:15,vehiculo_nuevo,info,22,Normal,5,,,🚘 V022 [Normal] → En camino creado
18:22:18,salida,info,21,Discapacidad,6,,4.79,V021 salio | Estacionado: 4.79s
18:22:18,espera,warning,22,Normal,6,,,⏳ V022 esperando cupo...
18:22:18,ingreso,success,22,Normal,5,,,✅ V022 ingresó → Espacio #1 | Espera: 0.0s
18:22:19,vehiculo_nuevo,info,23,Normal,5,,,🚘 V023 [Normal] → En camino creado
18:22:21,espera,warning,23,Normal,5,,,⏳ V023 esperando cupo...
18:22:21,ingreso,success,23,Normal,4,,,✅ V023 ingresó → Espacio #2 | Espera: 0.0s
18:22:23,vehiculo_nuevo,info,24,Normal,4,,,🚘 V024 [Normal] → En camino creado
18:22:24,salida,info,23,Normal,5,,3.63,V023 salio | Estacionado: 3.63s
18:22:24,salida,info,22,Normal,6,,5.89,V022 salio | Estacionado: 5.89s
18:22:24,espera,warning,24,Normal,6,,,⏳ V024 esperando cupo...
18:22:25,ingreso,success,24,Normal,5,,,✅ V024 ingresó → Espacio #1 | Espera: 0.0s
18:22:27,vehiculo_nuevo,info,25,Discapacidad,5,,,🚘 V025 [Discapacidad] → En camino creado
